osm_id,amenity,name,building,way_area,shop,area,geometry,icon
360699256,,,residential,31.2773,,31.2789081644454,"POLYGON ((121.1049297 14.67269619986862, 121.1049608 14.67267229986862, 121.1049994 14.67271569986863, 121.1049695 14.67274479986863, 121.1049297 14.67269619986862))",residential-community
360699258,,,residential,27.2344,,27.2327959853922,"POLYGON ((121.1045412 14.67255969986861, 121.1045663 14.6725393998686, 121.1046094 14.67258929986861, 121.1045844 14.67260959986861, 121.1045412 14.67255969986861))",residential-community
360699259,,,residential,28.4902,,28.4907645984615,"POLYGON ((121.1040575 14.67195569986853, 121.1040856 14.67193519986853, 121.1041248 14.67198569986854, 121.1040966 14.67200619986854, 121.1040575 14.67195569986853))",residential-community
360699260,,,residential,67.2539,,67.2542802638248,"POLYGON ((121.1048336 14.67254859986861, 121.1048947 14.67250329986861, 121.1049376 14.67255749986861, 121.1048764 14.67260269986861, 121.1048336 14.67254859986861))",residential-community
360699261,,,residential,25.9551,,25.9529690962121,"POLYGON ((121.1043035 14.6725347998686, 121.1043284 14.6725145998686, 121.1043699 14.67256229986861, 121.104345 14.67258249986861, 121.1043035 14.6725347998686))",residential-community
360699262,,,residential,38.7988,,38.7994926704169,"POLYGON ((121.1038136 14.67214809986856, 121.1038539 14.67211599986856, 121.103893 14.67215999986856, 121.1038526 14.67219209986856, 121.1038136 14.67214809986856))",residential-community
360699263,,,residential,24.1211,,24.1206648730307,"POLYGON ((121.1042529 14.67257609986861, 121.104276 14.67255729986861, 121.1043175 14.67260489986861, 121.1042944 14.67262379986861, 121.1042529 14.67257609986861))",residential-community
360699264,,,residential,31.8398,,31.8405024904958,"POLYGON ((121.1045192 14.67278989986864, 121.1045493 14.67276659986863, 121.104591 14.67281689986864, 121.1045609 14.67284019986864, 121.1045192 14.67278989986864))",residential-community
360699265,,,residential,33.6035,,33.6030670395849,"POLYGON ((121.1044763 14.67239399986859, 121.1045085 14.67236779986858, 121.10455 14.67241549986859, 121.1045178 14.6724416998686, 121.1044763 14.67239399986859))",residential-community
360699266,,,residential,23.6328,,23.6336224383726,"POLYGON ((121.1041403 14.67243799986859, 121.1041625 14.67241849986858, 121.1042052 14.6724640998686, 121.104183 14.6724835998686, 121.1041403 14.67243799986859))",residential-community
360699267,,,residential,18.4238,,18.4239062996208,"POLYGON ((121.1045048 14.67258919986861, 121.1045218 14.67257539986861, 121.1045649 14.67262529986862, 121.104548 14.67263899986862, 121.1045048 14.67258919986861))",residential-community
360699268,,,residential,38.1738,,38.1748364395696,"POLYGON ((121.1044209 14.67220959986857, 121.1044593 14.67217789986856, 121.1044989 14.67222279986857, 121.1044604 14.67225449986857, 121.1044209 14.67220959986857))",residential-community
360699269,,,residential,19.1836,,19.1862112515855,"POLYGON ((121.1045663 14.6725393998686, 121.1045839 14.6725250998686, 121.1046271 14.67257499986861, 121.1046094 14.67258929986861, 121.1045663 14.6725393998686))",residential-community
360699270,,,residential,29.4688,,29.4687151925353,"POLYGON ((121.1047339 14.67284659986864, 121.1047629 14.67282429986864, 121.1048028 14.67287289986864, 121.1047737 14.67289519986864, 121.1047339 14.67284659986864))",residential-community
360699271,,,residential,46.9434,,46.9436639981086,"POLYGON ((121.1047225 14.67241289986859, 121.1047657 14.67238009986859, 121.1048111 14.67243429986859, 121.1047656 14.6724627998686, 121.1047225 14.67241289986859))",residential-community
360699272,,,residential,30.1953,,30.1935835439658,"POLYGON ((121.1038539 14.67211599986856, 121.1038848 14.67209039986855, 121.1039238 14.67213439986856, 121.103893 14.67215999986856, 121.1038539 14.67211599986856))",residential-community
360699273,,,residential,23.0098,,23.0094377708669,"POLYGON ((121.1045493 14.67276659986863, 121.104571 14.67274969986863, 121.1046127 14.67279999986864, 121.104591 14.67281689986864, 121.1045493 14.67276659986863))",residential-community
360699274,,,residential,7.14453,,7.1432508469647,"POLYGON ((121.1046571 14.67294909986865, 121.1046727 14.67293709986865, 121.1046907 14.67295899986865, 121.1046751 14.67297099986865, 121.1046571 14.67294909986865))",residential-community
360699275,,,residential,32.5078,,32.5056513363902,"POLYGON ((121.1045085 14.67236779986858, 121.1045396 14.67234239986858, 121.1045811 14.67239009986859, 121.10455 14.67241549986859, 121.1045085 14.67236779986858))",residential-community
360699276,,,residential,41.9629,,41.9630059458659,"POLYGON ((121.1042547 14.67224849986857, 121.1042932 14.67221449986857, 121.104337 14.67226079986857, 121.1042985 14.67229489986858, 121.1042547 14.67224849986857))",residential-community
360699277,,,residential,21.832,,21.8295002024955,"POLYGON ((121.1043717 14.6724791998686, 121.1043926 14.6724621998686, 121.1044342 14.6725098998686, 121.1044133 14.6725268998686, 121.1043717 14.6724791998686))",residential-community
360699278,,,residential,24.6953,,24.6945379523464,"POLYGON ((121.1044505 14.6725448998686, 121.1044743 14.6725181998686, 121.1045124 14.67256029986861, 121.1044844 14.67258299986861, 121.1044505 14.6725448998686))",residential-community
360699279,,,residential,26.5391,,26.5402679657616,"POLYGON ((121.1047629 14.67282429986864, 121.1047891 14.67280419986863, 121.1048289 14.67285279986864, 121.1048028 14.67287289986864, 121.1047629 14.67282429986864))",residential-community
360699280,,,residential,27.1914,,27.1892664462162,"POLYGON ((121.104571 14.67274969986863, 121.1045967 14.67272979986863, 121.1046384 14.67278009986863, 121.1046127 14.67279999986864, 121.104571 14.67274969986863))",residential-community
360699281,,,residential,35.9199,,35.9219663900053,"POLYGON ((121.104465 14.67208949986855, 121.1045044 14.67205739986855, 121.1045407 14.67209899986855, 121.1045013 14.67213109986855, 121.104465 14.67208949986855))",residential-community
360699282,,,residential,35.9688,,35.9697891312608,"POLYGON ((121.1045396 14.67234239986858, 121.1045741 14.67231439986858, 121.1046156 14.67236199986858, 121.1045811 14.67239009986859, 121.1045396 14.67234239986858))",residential-community
360699283,,,residential,27.6934,,27.6920477407766,"POLYGON ((121.1044627 14.67273829986863, 121.1044987 14.67271339986863, 121.1045302 14.67275219986863, 121.1044965 14.67277699986863, 121.1044627 14.67273829986863))",residential-community
360699284,,,residential,38.8027,,38.8032492010491,"POLYGON ((121.104743 14.67274049986862, 121.1047815 14.67271139986863, 121.1048209 14.67276029986863, 121.1047824 14.67278939986864, 121.104743 14.67274049986862))",residential-community
360699285,,,residential,22.0625,,22.0639434352405,"POLYGON ((121.1038848 14.67209039986855, 121.1039073 14.67207169986855, 121.1039464 14.67211569986855, 121.1039238 14.67213439986856, 121.1038848 14.67209039986855))",residential-community
360699286,,,residential,28.9043,,28.9042078660605,"POLYGON ((121.1047595 14.6725185998686, 121.1047923 14.6724915998686, 121.1048274 14.67253149986861, 121.1047946 14.6725584998686, 121.1047595 14.6725185998686))",residential-community
360699287,,,residential,36.1172,,36.1163024262569,"POLYGON ((121.1043705 14.67215999986856, 121.1044057 14.67213109986855, 121.1044465 14.67217769986856, 121.1044113 14.67220659986856, 121.1043705 14.67215999986856))",residential-community
360699288,,,residential,29.4121,,29.4122135765238,"POLYGON ((121.104203 14.67229419986858, 121.10423 14.67227029986858, 121.1042738 14.67231669986858, 121.1042468 14.67234049986858, 121.104203 14.67229419986858))",residential-community
360699289,,,residential,29.373,,29.3738787335899,"POLYGON ((121.1039418 14.67203969986854, 121.1039709 14.67201859986854, 121.10401 14.67206909986855, 121.103981 14.67209019986855, 121.1039418 14.67203969986854))",residential-community
360699290,,,residential,28.7188,,28.7201374275217,"POLYGON ((121.104276 14.67255729986861, 121.1043035 14.6725347998686, 121.104345 14.67258249986861, 121.1043175 14.67260489986861, 121.104276 14.67255729986861))",residential-community
360699292,,,residential,23.3711,,23.3740001466288,"POLYGON ((121.1045967 14.67272979986863, 121.1046188 14.67271269986862, 121.1046605 14.67276299986863, 121.1046384 14.67278009986863, 121.1045967 14.67272979986863))",residential-community
360699293,,,residential,18.3672,,18.3635053599919,"POLYGON ((121.1044289 14.6725627998686, 121.1044505 14.6725448998686, 121.1044844 14.67258299986861, 121.1044627 14.67260099986861, 121.1044289 14.6725627998686))",residential-community
360699294,,,residential,40.6777,,40.6767744614448,"POLYGON ((121.1041527 14.67187429986853, 121.1041882 14.67184459986852, 121.1042339 14.67189589986853, 121.1041983 14.67192549986853, 121.1041527 14.67187429986853))",residential-community
360699295,,,residential,19.8711,,19.8692237733206,"POLYGON ((121.1043527 14.6724946998686, 121.1043717 14.6724791998686, 121.1044133 14.6725268998686, 121.1043943 14.67254239986861, 121.1043527 14.6724946998686))",residential-community
360699296,,,residential,37.5762,,37.576447581275,"POLYGON ((121.1045741 14.67231439986858, 121.1046101 14.67228499986857, 121.1046516 14.67233269986858, 121.1046156 14.67236199986858, 121.1045741 14.67231439986858))",residential-community
360699297,,,residential,47.543,,47.5447541171689,"POLYGON ((121.1042874 14.67208509986855, 121.1043318 14.67204839986855, 121.1043745 14.67209669986855, 121.1043301 14.67213339986856, 121.1042874 14.67208509986855))",residential-community
360699298,,,residential,12.9375,,12.9377373505381,"POLYGON ((121.1044136 14.67257549986861, 121.1044289 14.6725627998686, 121.1044627 14.67260099986861, 121.1044475 14.67261359986862, 121.1044136 14.67257549986861))",residential-community
360699299,,,residential,38.0527,,38.0499292504851,"POLYGON ((121.104225 14.67213689986855, 121.1042605 14.67210739986855, 121.1043032 14.67215569986856, 121.1042677 14.67218509986856, 121.104225 14.67213689986855))",residential-community
360699300,,,residential,19.4238,,19.4258486615233,"POLYGON ((121.1046819 14.67288649986864, 121.104701 14.67287179986864, 121.1047409 14.67292039986864, 121.1047217 14.67293509986865, 121.1046819 14.67288649986864))",residential-community
360699301,,,residential,18.8008,,18.8026067956551,"POLYGON ((121.1042433 14.67235599986858, 121.1042622 14.67234039986858, 121.1043018 14.67238529986859, 121.1042828 14.67240089986859, 121.1042433 14.67235599986858))",residential-community
360699302,,,residential,35.5527,,35.5535199120809,"POLYGON ((121.1042143 14.67186629986852, 121.1042764 14.67182099986852, 121.1042986 14.67184949986853, 121.1042365 14.67189479986853, 121.1042143 14.67186629986852))",residential-community
360699303,,,residential,28.2207,,28.2211602277548,"POLYGON ((121.1046263 14.67227179986858, 121.1046533 14.67224979986857, 121.1046949 14.67229749986858, 121.1046679 14.67231949986858, 121.1046263 14.67227179986858))",residential-community
360699304,,,residential,27.7344,,27.7340437969201,"POLYGON ((121.1039073 14.67207169986855, 121.1039357 14.67204819986855, 121.1039747 14.67209219986855, 121.1039464 14.67211569986855, 121.1039073 14.67207169986855))",residential-community
360699306,,,residential,15.4883,,15.4878437118374,"POLYGON ((121.1043809 14.67260269986861, 121.1043991 14.67258759986861, 121.104433 14.67262569986862, 121.1044147 14.67264089986862, 121.1043809 14.67260269986861))",residential-community
360699307,,,residential,29.7539,,29.7505764190539,"POLYGON ((121.1046188 14.67271269986862, 121.1046469 14.67269089986863, 121.1046886 14.67274119986863, 121.1046605 14.67276299986863, 121.1046188 14.67271269986862))",residential-community
360699308,,,residential,25.9648,,25.967914040942,"POLYGON ((121.1041771 14.67217639986856, 121.1042014 14.67215639986856, 121.1042441 14.67220459986856, 121.1042199 14.67222469986857, 121.1041771 14.67217639986856))",residential-community
360699309,,,residential,39.2188,,39.2181617804351,"POLYGON ((121.1043318 14.67204839986855, 121.1043684 14.67201809986854, 121.1044111 14.67206639986855, 121.1043745 14.67209669986855, 121.1043318 14.67204839986855))",residential-community
360699311,,,residential,56.6504,,56.6498528347878,"POLYGON ((121.104151 14.67234019986858, 121.104203 14.67229419986858, 121.1042468 14.67234049986858, 121.1041948 14.67238649986859, 121.104151 14.67234019986858))",residential-community
360699313,,,residential,24.2246,,24.2241913200266,"POLYGON ((121.1041372 14.67220959986857, 121.1041598 14.67219079986856, 121.1042025 14.67223909986857, 121.1041799 14.67225779986857, 121.1041372 14.67220959986857))",residential-community
360699315,,,residential,16.957,,16.9547943156686,"POLYGON ((121.1046101 14.67228499986857, 121.1046263 14.67227179986858, 121.1046679 14.67231949986858, 121.1046516 14.67233269986858, 121.1046101 14.67228499986857))",residential-community
360699317,,,residential,22.6543,,22.6558776254068,"POLYGON ((121.1046772 14.67266739986862, 121.1046986 14.67265079986862, 121.1047403 14.67270109986862, 121.1047189 14.67271769986863, 121.1046772 14.67266739986862))",residential-community
360699319,,,residential,33.3145,,33.3147922897464,"POLYGON ((121.104701 14.67287179986864, 121.1047339 14.67284659986864, 121.1047737 14.67289519986864, 121.1047409 14.67292039986864, 121.104701 14.67287179986864))",residential-community
360699320,,,residential,20.3926,,20.3936408976824,"POLYGON ((121.1042622 14.67234039986858, 121.1042828 14.67232349986858, 121.1043223 14.67236829986858, 121.1043018 14.67238529986859, 121.1042622 14.67234039986858))",residential-community
360699322,,,residential,50.1738,,50.1751812321847,"POLYGON ((121.1040643 14.67241679986859, 121.1041103 14.67237609986859, 121.1041541 14.67242239986859, 121.1041081 14.6724631998686, 121.1040643 14.67241679986859))",residential-community
360699323,,,residential,32.0742,,32.0761879177658,"POLYGON ((121.1046469 14.67269089986863, 121.1046772 14.67266739986862, 121.1047189 14.67271769986863, 121.1046886 14.67274119986863, 121.1046469 14.67269089986863))",residential-community
360699324,,,residential,28.2754,,28.2747436427702,"POLYGON ((121.1046883 14.67257699986861, 121.1047204 14.6725506998686, 121.1047555 14.67259059986861, 121.1047234 14.67261699986861, 121.1046883 14.67257699986861))",residential-community
360699326,,,residential,31.8828,,31.8813047194027,"POLYGON ((121.1040903 14.67192919986853, 121.1041221 14.67190809986853, 121.1041598 14.67196129986854, 121.1041279 14.67198239986854, 121.1040903 14.67192919986853))",residential-community
360699328,,,residential,15.6875,,15.6869086183226,"POLYGON ((121.1043624 14.67261809986861, 121.1043809 14.67260269986861, 121.1044147 14.67264089986862, 121.1043962 14.67265619986862, 121.1043624 14.67261809986861))",residential-community
360699330,,,residential,20.8965,,20.8970672699298,"POLYGON ((121.1042155 14.67237199986858, 121.1042352 14.67235479986858, 121.1042779 14.67240039986859, 121.1042583 14.67241759986859, 121.1042155 14.67237199986858))",residential-community
360699332,,,residential,41.9082,,41.9095707066233,"POLYGON ((121.1047923 14.6724915998686, 121.10484 14.6724524998686, 121.104875 14.6724923998686, 121.1048274 14.67253149986861, 121.1047923 14.6724915998686))",residential-community
360699334,,,residential,44.2793,,44.2811476616489,"POLYGON ((121.1041103 14.67237609986859, 121.104151 14.67234019986858, 121.1041948 14.67238649986859, 121.1041541 14.67242239986859, 121.1041103 14.67237609986859))",residential-community
360699336,,,residential,37.2578,,37.2580009105938,"POLYGON ((121.1047815 14.67271139986863, 121.1048185 14.67268349986862, 121.1048579 14.67273239986862, 121.1048209 14.67276029986863, 121.1047815 14.67271139986863))",residential-community
360699338,,,residential,21.9102,,21.9111805524228,"POLYGON ((121.1045805 14.67266559986862, 121.1046054 14.67264519986862, 121.1046404 14.67268509986862, 121.1046155 14.67270559986862, 121.1045805 14.67266559986862))",residential-community
360699340,,,residential,34.418,,34.4172787767752,"POLYGON ((121.1047204 14.6725506998686, 121.1047595 14.6725185998686, 121.1047946 14.6725584998686, 121.1047555 14.67259059986861, 121.1047204 14.6725506998686))",residential-community
